webtitle,sectionname,publisheddate,webUrl,apiUrl
Indu Chakma obituary,theguardian,2015-02-09T12:33:19Z,https://www.theguardian.com/theguardian/2015/feb/09/indu-chakma-obituary,https://content.guardianapis.com/theguardian/2015/feb/09/indu-chakma-obituary
Mesbahuddin Ahmed obituary,theguardian,2015-01-29T18:33:40Z,https://www.theguardian.com/theguardian/2015/jan/29/mesbahuddin-ahmed-obituary,https://content.guardianapis.com/theguardian/2015/jan/29/mesbahuddin-ahmed-obituary
30 dead as Bangladesh political violence escalates,world,2015-01-23T18:09:00Z,https://www.theguardian.com/world/2015/jan/23/bangladesh-political-violence,https://content.guardianapis.com/world/2015/jan/23/bangladesh-political-violence
The ultra-poor: a pioneering technique is helping the hardest to reach,working-in-development,2015-01-12T09:48:07Z,https://www.theguardian.com/global-development-professionals-network/2015/jan/12/ultra-poor-pioneering-work-results-bangladesh,https://content.guardianapis.com/global-development-professionals-network/2015/jan/12/ultra-poor-pioneering-work-results-bangladesh
A year of fast and furious politics in south Asia,world,2014-12-31T17:25:49Z,https://www.theguardian.com/world/2014/dec/31/fast-furious-politics-south-asia,https://content.guardianapis.com/world/2014/dec/31/fast-furious-politics-south-asia
Death toll among Qatar’s 2022 World Cup workers revealed,global-development,2014-12-23T20:54:32Z,https://www.theguardian.com/world/2014/dec/23/qatar-nepal-workers-world-cup-2022-death-toll-doha,https://content.guardianapis.com/world/2014/dec/23/qatar-nepal-workers-world-cup-2022-death-toll-doha
Peshawar massacre is a reminder that militant threat still potent in south Asia,world,2014-12-17T15:36:57Z,https://www.theguardian.com/world/2014/dec/17/peshawar-massacre-surge-militant-violence-south-asia,https://content.guardianapis.com/world/2014/dec/17/peshawar-massacre-surge-militant-violence-south-asia
The Guardian view on the freedom of the internet: it’s under attack around the world | Editorial,commentisfree,2014-12-11T20:00:29Z,https://www.theguardian.com/commentisfree/2014/dec/11/guardian-view-freedom-internet-under-attack-around-world,https://content.guardianapis.com/commentisfree/2014/dec/11/guardian-view-freedom-internet-under-attack-around-world
Key terrorist suspect on the run in India arrested in country’s Nalbari district,world,2014-12-06T12:32:43Z,https://www.theguardian.com/world/2014/dec/06/key-terrorist-suspect-shahnor-alom-run-india-arrested-nalbari,https://content.guardianapis.com/world/2014/dec/06/key-terrorist-suspect-shahnor-alom-run-india-arrested-nalbari
British journalist found guilty of contempt in Bangladesh,media,2014-12-02T16:54:11Z,https://www.theguardian.com/media/greenslade/2014/dec/02/british-journalist-found-guilty-of-contempt-in-bangladesh,https://content.guardianapis.com/media/greenslade/2014/dec/02/british-journalist-found-guilty-of-contempt-in-bangladesh
The Song of the Shirt: Cheap Clothes Across Continents and Centuries by Jeremy Seabrook – review,books,2014-11-27T10:59:09Z,https://www.theguardian.com/books/2014/nov/27/the-song-of-the-shirt-cheap-clothes-across-continents-and-centuries-jeremy-seabrook-review,https://content.guardianapis.com/books/2014/nov/27/the-song-of-the-shirt-cheap-clothes-across-continents-and-centuries-jeremy-seabrook-review
Improving women's nutrition through their work,global-development-professionals-network,2014-11-25T09:00:09Z,https://www.theguardian.com/global-development-professionals-network/2014/nov/25/improving-womens-nutrition-work-vietnam-bangladesh,https://content.guardianapis.com/global-development-professionals-network/2014/nov/25/improving-womens-nutrition-work-vietnam-bangladesh
C&A agrees deal to aid Tazreen disaster factory fire victims in Bangladesh,business,2014-11-24T20:03:23Z,https://www.theguardian.com/business/2014/nov/24/tazreen-disaster-bangladesh-compensation-agreed-retailer,https://content.guardianapis.com/business/2014/nov/24/tazreen-disaster-bangladesh-compensation-agreed-retailer
Bangladesh Bank makes financial inclusion for street kids child's play,global-development-professionals-network,2014-11-12T14:00:01Z,https://www.theguardian.com/global-development-professionals-network/2014/nov/12/bangledesh-working-children-bank-accounts,https://content.guardianapis.com/global-development-professionals-network/2014/nov/12/bangledesh-working-children-bank-accounts
Are aquaculture and fisheries a solution to food insecurity?,working-in-development,2014-11-06T07:00:04Z,https://www.theguardian.com/global-development-professionals-network/2014/nov/06/aquaculture-sustainable-solution-food-insecurity,https://content.guardianapis.com/global-development-professionals-network/2014/nov/06/aquaculture-sustainable-solution-food-insecurity
"Stopping cancer: don't tell people to quit smoking, ban it",working-in-development,2014-11-05T07:00:05Z,https://www.theguardian.com/global-development-professionals-network/2014/nov/05/public-health-campaigns-smoking-ban-regulation,https://content.guardianapis.com/global-development-professionals-network/2014/nov/05/public-health-campaigns-smoking-ban-regulation
Bangladesh deploys thousands of police after war crimes death sentence,world,2014-10-29T15:10:38Z,https://www.theguardian.com/world/2014/oct/29/bangladesh-police-war-crimes-death-sentence-motiur-rahman-nizami,https://content.guardianapis.com/world/2014/oct/29/bangladesh-police-war-crimes-death-sentence-motiur-rahman-nizami
"Tamil Nadu’s exploited garment workers need help from British justice | Martje Theuws, Pauline Overeem and Fiona Gooch",global-development,2014-10-28T15:16:17Z,https://www.theguardian.com/global-development/poverty-matters/2014/oct/28/tamil-nadu-garment-workers-british-justice,https://content.guardianapis.com/global-development/poverty-matters/2014/oct/28/tamil-nadu-garment-workers-british-justice
Death in Syria: a man on a mission of mercy,world,2014-10-24T23:28:00Z,https://www.theguardian.com/world/2014/oct/24/syria-jihadis-death-mission-mercy,https://content.guardianapis.com/world/2014/oct/24/syria-jihadis-death-mission-mercy
How long must Rana Plaza workers wait for justice? | Sam Maher,global-development,2014-10-24T12:45:01Z,https://www.theguardian.com/global-development/poverty-matters/2014/oct/24/rana-plaza-compensation-justice-garment-factory-workers,https://content.guardianapis.com/global-development/poverty-matters/2014/oct/24/rana-plaza-compensation-justice-garment-factory-workers
Inspections are not enough to fix garment factories in Bangladesh,sustainable-business,2014-10-20T12:23:20Z,https://www.theguardian.com/sustainable-business/2014/oct/20/inspections-garment-factories-bangladesh-fashion-business-accord-alliance,https://content.guardianapis.com/sustainable-business/2014/oct/20/inspections-garment-factories-bangladesh-fashion-business-accord-alliance
How partnerships can pay for business and rural workers,sustainable-business,2014-10-20T06:00:12Z,https://www.theguardian.com/sustainable-business/2014/oct/20/partnerships-business-rural-workers,https://content.guardianapis.com/sustainable-business/2014/oct/20/partnerships-business-rural-workers
Bronwyn Bishop defeated in bid to head international parliamentary group,australia-news,2014-10-16T21:31:33Z,https://www.theguardian.com/australia-news/2014/oct/17/bronwyn-bishop-defeated-in-bid-to-head-international-parliamentary-group,https://content.guardianapis.com/australia-news/2014/oct/17/bronwyn-bishop-defeated-in-bid-to-head-international-parliamentary-group
"The Bangladesh Accord factory audits finds more than 80,000 safety hazards",sustainable-business,2014-10-15T13:56:04Z,https://www.theguardian.com/sustainable-business/2014/oct/15/bangladesh-accord-factory-hazards-protect-worker-safety-fashion,https://content.guardianapis.com/sustainable-business/2014/oct/15/bangladesh-accord-factory-hazards-protect-worker-safety-fashion
Duffel coat dreams: Bangladeshi man’s mission to sell Britishness abroad,fashion,2014-10-03T16:38:13Z,https://www.theguardian.com/fashion/2014/oct/03/duffle-coats-bangladeshi-selling-britishness,https://content.guardianapis.com/fashion/2014/oct/03/duffle-coats-bangladeshi-selling-britishness
South Asians with ‘neglected diseases’ pay high economic and social price | Clar Ni Chonghaile,global-development,2014-10-01T13:37:10Z,https://www.theguardian.com/global-development/2014/oct/01/india-bangladesh-leprosy-elephantiasis-lepra,https://content.guardianapis.com/global-development/2014/oct/01/india-bangladesh-leprosy-elephantiasis-lepra
Preventing water wars: how to build bridges over river disputes,global-development-professionals-network,2014-09-30T10:47:49Z,https://www.theguardian.com/global-development-professionals-network/2014/sep/30/water-wars-conflict-peace-nile-africa,https://content.guardianapis.com/global-development-professionals-network/2014/sep/30/water-wars-conflict-peace-nile-africa
Briton arrested in Bangladesh ‘confessed to recruiting’ for Isis,world,2014-09-29T17:10:58Z,https://www.theguardian.com/world/2014/sep/29/briton-arrested-bangladesh-recruiting-islamic-state,https://content.guardianapis.com/world/2014/sep/29/briton-arrested-bangladesh-recruiting-islamic-state
Cancel developing countries' debt in exchange for climate change action,sustainable-business,2014-09-26T14:11:29Z,https://www.theguardian.com/sustainable-business/2014/sep/26/cancel-developing-countries-national-debt--climate-change-action,https://content.guardianapis.com/sustainable-business/2014/sep/26/cancel-developing-countries-national-debt--climate-change-action
#HeForShe: how to engage men in the fight for gender equality,global-development-professionals-network,2014-09-23T17:13:00Z,https://www.theguardian.com/global-development-professionals-network/2014/apr/29/engaging-boys-men-gender-equality,https://content.guardianapis.com/global-development-professionals-network/2014/apr/29/engaging-boys-men-gender-equality
"Big business will force change in garment trade, vows Wall St boss",business,2014-09-07T16:27:59Z,https://www.theguardian.com/business/2014/sep/07/big-business-force-textile-plant-reforms,https://content.guardianapis.com/business/2014/sep/07/big-business-force-textile-plant-reforms
"Matalan donates less than £72,000 to Rana Plaza fund",business,2014-08-27T17:46:56Z,https://www.theguardian.com/business/2014/aug/27/matalan-donates-less-than-72000-rana-plaza-fund,https://content.guardianapis.com/business/2014/aug/27/matalan-donates-less-than-72000-rana-plaza-fund
"The urbanist's guide to Dhaka, Bangladesh: 'an unplanned sprawl'",cities,2014-08-19T08:22:21Z,https://www.theguardian.com/cities/2014/aug/19/an-urbanists-guide-to-dhaka-an-unplanned-urban-sprawl,https://content.guardianapis.com/cities/2014/aug/19/an-urbanists-guide-to-dhaka-an-unplanned-urban-sprawl
Bangladeshi workers receive overdue pay after police break hunger strike,global-development,2014-08-11T12:19:38Z,https://www.theguardian.com/global-development/2014/aug/11/bangladeshi-garment-workers-receive-overdue-pay,https://content.guardianapis.com/global-development/2014/aug/11/bangladeshi-garment-workers-receive-overdue-pay
World in a week: hundreds dead in southwest China earthquake,working-in-development,2014-08-08T17:53:06Z,https://www.theguardian.com/global-development-professionals-network/2014/aug/08/world-in-a-week-hundreds-dead-in-southwest-china-earthquake,https://content.guardianapis.com/global-development-professionals-network/2014/aug/08/world-in-a-week-hundreds-dead-in-southwest-china-earthquake
Matalan donates to Rana Plaza victims' trust fund one day before deadline,business,2014-07-30T17:44:04Z,https://www.theguardian.com/business/2014/jul/30/matalan-donates-rana-plaza-victims-trust-fund,https://content.guardianapis.com/business/2014/jul/30/matalan-donates-rana-plaza-victims-trust-fund
Matalan fails to contribute to Rana Plaza trust fund as deadline looms,business,2014-07-27T23:05:00Z,https://www.theguardian.com/business/2014/jul/28/matalan-fails-contribute-rana-plaza-trust-fund,https://content.guardianapis.com/business/2014/jul/28/matalan-fails-contribute-rana-plaza-trust-fund
Bangladeshi factory safety group needs extra £4m from retailers for inspections,world,2014-07-23T17:10:33Z,https://www.theguardian.com/world/2014/jul/23/bangladesh-accord-extra-money-rana-plaza-garment-factory,https://content.guardianapis.com/world/2014/jul/23/bangladesh-accord-extra-money-rana-plaza-garment-factory
Bangladesh: '$150m' cost and 18 months to make factories safe,world,2014-07-22T17:47:45Z,https://www.theguardian.com/world/2014/jul/22/bangladesh-factory-worker-safety-report,https://content.guardianapis.com/world/2014/jul/22/bangladesh-factory-worker-safety-report
What objects would you pick to sum up the 21st century?,artanddesign,2014-07-03T09:44:43Z,https://www.theguardian.com/artanddesign/2014/jul/03/rapid-response-collecting-v-and-a-21st-century-design,https://content.guardianapis.com/artanddesign/2014/jul/03/rapid-response-collecting-v-and-a-21st-century-design
Primark 'cry for help' labels have painted Bangladeshi women as helpless,sustainable-business,2014-07-02T12:29:00Z,https://www.theguardian.com/sustainable-business/sustainable-fashion-blog/primark-label-cry-help-bangladesh-women-factories,https://content.guardianapis.com/sustainable-business/sustainable-fashion-blog/primark-label-cry-help-bangladesh-women-factories
European ministers urge companies to compensate Rana Plaza victims,world,2014-06-26T18:34:02Z,https://www.theguardian.com/world/2014/jun/26/rana-plaza-factory-victims-uk-ministers-compensation,https://content.guardianapis.com/world/2014/jun/26/rana-plaza-factory-victims-uk-ministers-compensation
